ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2025-12-01,athens,ΡΗΓΙΛΛΗΣ,2025-12,city_prophet_scaled_neighbourhood,True,1.1822,1.169,1.1946,1.5,18.0,-0.3125,-0.3125,0.8,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΡΗΓΙΛΛΗΣ,2026-01,city_prophet_scaled_neighbourhood,True,0.9792,0.9662,0.9921,1.5,18.0,-0.3125,-0.3125,0.65,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΡΗΓΙΛΛΗΣ,2026-02,city_prophet_scaled_neighbourhood,True,1.0351,1.0222,1.0474,1.5,18.0,-0.3125,-0.3125,0.7,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΡΗΓΙΛΛΗΣ,2026-03,city_prophet_scaled_neighbourhood,True,1.2778,1.2651,1.2902,1.5,18.0,-0.3125,-0.3125,0.85,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΡΗΓΙΛΛΗΣ,2026-04,city_prophet_scaled_neighbourhood,True,1.4815,1.4682,1.4945,1.5,18.0,-0.3125,-0.3125,1.0,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΡΗΓΙΛΛΗΣ,2026-05,city_prophet_scaled_neighbourhood,True,1.7248,1.7125,1.7376,1.5,18.0,-0.3125,-0.3125,1.15,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΡΗΓΙΛΛΗΣ,2026-06,city_prophet_scaled_neighbourhood,True,1.8554,1.8433,1.8689,1.5,18.0,-0.3125,-0.3125,1.25,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΡΗΓΙΛΛΗΣ,2026-07,city_prophet_scaled_neighbourhood,True,2.0232,2.0103,2.0366,1.5,18.0,-0.3125,-0.3125,1.35,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΡΗΓΙΛΛΗΣ,2026-08,city_prophet_scaled_neighbourhood,True,1.9322,1.9196,1.9456,1.5,18.0,-0.3125,-0.3125,1.3,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΡΗΓΙΛΛΗΣ,2026-09,city_prophet_scaled_neighbourhood,True,1.7259,1.7139,1.7389,1.5,18.0,-0.3125,-0.3125,1.15,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΡΙΖΟΥΠΟΛΗ,2025-10,city_prophet_scaled_neighbourhood,True,4.2338,4.196,4.2721,4.25,51.0,0.3333,0.3333,1.0,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΡΙΖΟΥΠΟΛΗ,2025-11,city_prophet_scaled_neighbourhood,True,3.4481,3.4092,3.482,4.25,51.0,0.3333,0.3333,0.8,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΡΙΖΟΥΠΟΛΗ,2025-12,city_prophet_scaled_neighbourhood,True,3.3821,3.3443,3.4176,4.25,51.0,0.3333,0.3333,0.8,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-01,city_prophet_scaled_neighbourhood,True,2.8014,2.7641,2.8383,4.25,51.0,0.3333,0.3333,0.65,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-02,city_prophet_scaled_neighbourhood,True,2.9613,2.9245,2.9966,4.25,51.0,0.3333,0.3333,0.7,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-03,city_prophet_scaled_neighbourhood,True,3.6558,3.6193,3.691,4.25,51.0,0.3333,0.3333,0.85,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-04,city_prophet_scaled_neighbourhood,True,4.2385,4.2003,4.2756,4.25,51.0,0.3333,0.3333,1.0,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-05,city_prophet_scaled_neighbourhood,True,4.9344,4.8994,4.971,4.25,51.0,0.3333,0.3333,1.15,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-06,city_prophet_scaled_neighbourhood,True,5.3083,5.2734,5.3468,4.25,51.0,0.3333,0.3333,1.25,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-07,city_prophet_scaled_neighbourhood,True,5.7881,5.7513,5.8265,4.25,51.0,0.3333,0.3333,1.35,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-08,city_prophet_scaled_neighbourhood,True,5.5279,5.4919,5.5663,4.25,51.0,0.3333,0.3333,1.3,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΡΙΖΟΥΠΟΛΗ,2026-09,city_prophet_scaled_neighbourhood,True,4.9376,4.9034,4.9747,4.25,51.0,0.3333,0.3333,1.15,1.005,8,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΣΕΠΟΛΙΑ,2025-10,city_prophet_scaled_neighbourhood,True,3.953,3.9177,3.9887,4.0,48.0,-0.201,-0.201,1.0,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΣΕΠΟΛΙΑ,2025-11,city_prophet_scaled_neighbourhood,True,3.2194,3.1831,3.2511,4.0,48.0,-0.201,-0.201,0.8,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΣΕΠΟΛΙΑ,2025-12,city_prophet_scaled_neighbourhood,True,3.1578,3.1225,3.1909,4.0,48.0,-0.201,-0.201,0.8,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΣΕΠΟΛΙΑ,2026-01,city_prophet_scaled_neighbourhood,True,2.6156,2.5808,2.6501,4.0,48.0,-0.201,-0.201,0.65,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΣΕΠΟΛΙΑ,2026-02,city_prophet_scaled_neighbourhood,True,2.7649,2.7305,2.7979,4.0,48.0,-0.201,-0.201,0.7,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΣΕΠΟΛΙΑ,2026-03,city_prophet_scaled_neighbourhood,True,3.4133,3.3792,3.4462,4.0,48.0,-0.201,-0.201,0.85,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΣΕΠΟΛΙΑ,2026-04,city_prophet_scaled_neighbourhood,True,3.9574,3.9217,3.992,4.0,48.0,-0.201,-0.201,1.0,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΣΕΠΟΛΙΑ,2026-05,city_prophet_scaled_neighbourhood,True,4.6071,4.5744,4.6413,4.0,48.0,-0.201,-0.201,1.15,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΣΕΠΟΛΙΑ,2026-06,city_prophet_scaled_neighbourhood,True,4.9562,4.9236,4.9921,4.0,48.0,-0.201,-0.201,1.25,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΣΕΠΟΛΙΑ,2026-07,city_prophet_scaled_neighbourhood,True,5.4042,5.3698,5.4401,4.0,48.0,-0.201,-0.201,1.35,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΣΕΠΟΛΙΑ,2026-08,city_prophet_scaled_neighbourhood,True,5.1612,5.1276,5.1971,4.0,48.0,-0.201,-0.201,1.3,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΣΕΠΟΛΙΑ,2026-09,city_prophet_scaled_neighbourhood,True,4.6101,4.5782,4.6448,4.0,48.0,-0.201,-0.201,1.15,0.997,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΣΤΑΔΙΟ,2025-10,city_prophet_scaled_neighbourhood,True,6.923,6.8611,6.9856,7.0,84.0,-0.1505,-0.1505,1.0,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΣΤΑΔΙΟ,2025-11,city_prophet_scaled_neighbourhood,True,5.6383,5.5747,5.6937,7.0,84.0,-0.1505,-0.1505,0.8,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΣΤΑΔΙΟ,2025-12,city_prophet_scaled_neighbourhood,True,5.5303,5.4685,5.5883,7.0,84.0,-0.1505,-0.1505,0.8,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΣΤΑΔΙΟ,2026-01,city_prophet_scaled_neighbourhood,True,4.5807,4.5198,4.6411,7.0,84.0,-0.1505,-0.1505,0.65,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΣΤΑΔΙΟ,2026-02,city_prophet_scaled_neighbourhood,True,4.8422,4.7821,4.9,7.0,84.0,-0.1505,-0.1505,0.7,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΣΤΑΔΙΟ,2026-03,city_prophet_scaled_neighbourhood,True,5.9779,5.9181,6.0355,7.0,84.0,-0.1505,-0.1505,0.85,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΣΤΑΔΙΟ,2026-04,city_prophet_scaled_neighbourhood,True,6.9306,6.8682,6.9913,7.0,84.0,-0.1505,-0.1505,1.0,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΣΤΑΔΙΟ,2026-05,city_prophet_scaled_neighbourhood,True,8.0686,8.0113,8.1285,7.0,84.0,-0.1505,-0.1505,1.15,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΣΤΑΔΙΟ,2026-06,city_prophet_scaled_neighbourhood,True,8.6799,8.6229,8.7429,7.0,84.0,-0.1505,-0.1505,1.25,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΣΤΑΔΙΟ,2026-07,city_prophet_scaled_neighbourhood,True,9.4645,9.4043,9.5274,7.0,84.0,-0.1505,-0.1505,1.35,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΣΤΑΔΙΟ,2026-08,city_prophet_scaled_neighbourhood,True,9.039,8.9802,9.1018,7.0,84.0,-0.1505,-0.1505,1.3,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΣΤΑΔΙΟ,2026-09,city_prophet_scaled_neighbourhood,True,8.0738,8.0179,8.1345,7.0,84.0,-0.1505,-0.1505,1.15,0.9977,174,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2025-10,city_prophet_scaled_neighbourhood,True,7.4166,7.3504,7.4837,7.5,90.0,-0.1579,-0.1579,1.0,0.9976,61,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2025-11,city_prophet_scaled_neighbourhood,True,6.0403,5.9722,6.0997,7.5,90.0,-0.1579,-0.1579,0.8,0.9976,61,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2025-12,city_prophet_scaled_neighbourhood,True,5.9247,5.8584,5.9868,7.5,90.0,-0.1579,-0.1579,0.8,0.9976,61,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2026-01,city_prophet_scaled_neighbourhood,True,4.9074,4.8421,4.9721,7.5,90.0,-0.1579,-0.1579,0.65,0.9976,61,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2026-02,city_prophet_scaled_neighbourhood,True,5.1875,5.1231,5.2494,7.5,90.0,-0.1579,-0.1579,0.7,0.9976,61,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
